Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	Seek Raw Diff	Seek Corr Averrage	
00:08:07.175	6576	4193	313	6263	
00:08:07.331	6575	4193	313	6262	
00:08:07.486	6577	4193	313	6264	
00:08:07.642	6577	4192	307	6270	
00:08:07.797	6577	4193	313	6264	
00:08:07.955	6575	4192	307	6268	
00:08:08.077	6575	4193	313	6262	
00:08:08.232	6575	4193	313	6262	
00:08:08.387	6573	4192	307	6266	
00:08:08.542	6575	4192	307	6268	
00:08:09.071	6586	4192	307	6279	
00:08:09.226	6585	4192	307	6278	
00:08:09.381	6583	4192	307	6276	
00:08:09.536	6581	4192	307	6274	
00:08:09.692	6581	4191	298	6283	
00:08:09.847	6579	4192	307	6272	
00:08:10.002	6581	4192	307	6274	
00:08:10.159	6579	4193	313	6266	
00:08:10.314	6581	4193	313	6268	
00:08:10.469	6581	4192	307	6274	
00:08:10.625	6579	4192	307	6272	
00:08:10.780	6579	4192	307	6272	
00:08:10.935	6577	4192	307	6270	
00:08:11.091	6577	4192	307	6270	
00:08:11.246	6575	4192	307	6268	
00:08:11.401	6575	4191	298	6277	
00:08:11.557	6577	4192	307	6270	
00:08:11.712	6575	4191	298	6277	
00:08:11.867	6575	4192	307	6268	
00:08:12.023	6574	4191	298	6276	
00:08:12.177	6573	4191	298	6275	
00:08:12.333	6575	4191	298	6277	
00:08:12.490	6573	4191	298	6275	
00:08:12.644	6571	4191	298	6273	
00:08:12.799	6573	4191	298	6275	
00:08:12.954	6572	4191	298	6274	
00:08:13.079	6573	4191	298	6275	
00:08:13.234	6573	4192	307	6266	
00:08:13.389	6573	4191	298	6275	
00:08:13.545	6573	4190	296	6277	
00:08:13.700	6573	4191	298	6275	
00:08:13.857	6573	4190	296	6277	
00:08:14.011	6573	4191	298	6275	
00:08:14.166	6571	4191	298	6273	
00:08:14.321	6571	4191	298	6273	
00:08:14.478	6573	4191	298	6275	
00:08:14.632	6571	4190	296	6275	
00:08:15.160	6576	4191	298	6278	
00:08:15.315	6573	4191	298	6275	
00:08:15.471	6573	4191	298	6275	
00:08:15.626	6573	4191	298	6275	
00:08:15.781	6571	4190	296	6275	
00:08:15.937	6572	4191	298	6274	
00:08:16.092	6571	4192	307	6264	
00:08:16.247	6571	4191	298	6273	
00:08:16.403	6569	4190	296	6273	
00:08:16.558	6569	4191	298	6271	
00:08:16.713	6569	4191	298	6271	
00:08:16.869	6568	4192	307	6261	
00:08:17.024	6567	4191	298	6269	
00:08:17.189	6567	4191	298	6269	
00:08:17.335	6567	4191	298	6269	
00:08:17.490	6567	4190	296	6271	
00:08:17.645	6567	4191	298	6269	
00:08:17.801	6567	4190	296	6271	
00:08:17.956	6567	4190	296	6271	
00:08:18.111	6566	4190	296	6270	
00:08:18.266	6565	4191	298	6267	
00:08:18.423	6566	4192	307	6259	
00:08:18.577	6565	4191	298	6267	
00:08:18.732	6566	4190	296	6270	
00:08:18.888	6565	4191	298	6267	
00:08:19.043	6565	4190	296	6269	
00:08:19.198	6565	4189	285	6280	
00:08:19.354	6564	4190	296	6268	
00:08:19.509	6564	4190	296	6268	
00:08:19.633	6564	4191	298	6266	
00:08:19.789	6565	4190	296	6269	
00:08:19.944	6565	4191	298	6267	
00:08:20.100	6564	4190	296	6268	
00:08:20.256	6564	4190	296	6268	
00:08:20.411	6564	4191	298	6266	
00:08:20.566	6563	4191	298	6265	
00:08:20.722	6563	4190	296	6267	
00:08:21.250	6571	4191	298	6273	
00:08:21.405	6568	4190	296	6272	
00:08:21.560	6567	4191	298	6269	
00:08:21.684	6568	4191	298	6270	
00:08:21.840	6568	4191	298	6270	
00:08:21.995	6567	4190	296	6271	
00:08:22.150	6567	4191	298	6269	
00:08:22.306	6567	4192	307	6260	
00:08:22.461	6567	4191	298	6269	
00:08:22.616	6566	4191	298	6268	
00:08:22.772	6567	4191	298	6269	
00:08:22.927	6568	4192	307	6261	
00:08:23.082	6566	4191	298	6268	
00:08:23.238	6567	4191	298	6269	
00:08:23.393	6566	4192	307	6259	
00:08:23.550	6565	4192	307	6258	
00:08:23.704	6565	4191	298	6267	
00:08:23.859	6565	4191	298	6267	
00:08:24.014	6565	4191	298	6267	
00:08:24.170	6565	4191	298	6267	
00:08:24.325	6564	4191	298	6266	
00:08:24.480	6566	4192	307	6259	
00:08:24.635	6566	4192	307	6259	
00:08:24.791	6564	4191	298	6266	
00:08:24.947	6564	4191	298	6266	
00:08:25.101	6564	4190	296	6268	
00:08:25.257	6563	4190	296	6267	
00:08:25.412	6564	4191	298	6266	
00:08:25.569	6564	4192	307	6257	
00:08:25.723	6565	4191	298	6267	
00:08:25.878	6566	4192	307	6259	
00:08:26.033	6565	4192	307	6258	
00:08:26.189	6564	4191	298	6266	
00:08:26.344	6564	4191	298	6266	
00:08:26.499	6563	4192	307	6256	
00:08:26.655	6563	4192	307	6256	
00:08:26.810	6562	4190	296	6266	
00:08:27.338	6571	4192	307	6264	
00:08:27.493	6569	4191	298	6271	
00:08:27.649	6569	4191	298	6271	
00:08:27.775	6567	4191	298	6269	
00:08:27.928	6566	4190	296	6270	
00:08:28.084	6565	4190	296	6269	
00:08:28.239	6565	4191	298	6267	
00:08:28.394	6565	4191	298	6267	
00:08:28.550	6565	4191	298	6267	
00:08:28.705	6565	4190	296	6269	
00:08:28.860	6563	4190	296	6267	
00:08:29.016	6563	4190	296	6267	
00:08:29.171	6563	4190	296	6267	
00:08:29.326	6563	4191	298	6265	
00:08:29.481	6564	4191	298	6266	
00:08:29.637	6565	4191	298	6267	
00:08:29.792	6564	4191	298	6266	
00:08:29.948	6563	4190	296	6267	
00:08:30.073	6563	4190	296	6267	
00:08:30.230	6562	4191	298	6264	
00:08:30.383	6561	4190	296	6265	
00:08:30.539	6561	4190	296	6265	
00:08:30.694	6561	4190	296	6265	
00:08:30.849	6561	4191	298	6263	
00:08:31.005	6561	4190	296	6265	
00:08:31.160	6561	4191	298	6263	
00:08:31.315	6559	4190	296	6263	
00:08:31.470	6561	4190	296	6265	
00:08:31.627	6563	4190	296	6267	
00:08:31.781	6561	4191	298	6263	
00:08:31.937	6561	4190	296	6265	
00:08:32.092	6561	4191	298	6263	
00:08:32.248	6561	4191	298	6263	
00:08:32.402	6561	4191	298	6263	
00:08:32.558	6560	4191	298	6262	
00:08:32.713	6562	4191	298	6264	
00:08:32.868	6563	4190	296	6267	
00:08:33.397	6567	4191	298	6269	
00:08:33.552	6565	4191	298	6267	
00:08:33.707	6565	4191	298	6267	
00:08:33.862	6563	4191	298	6265	
00:08:34.018	6562	4191	298	6264	
00:08:34.142	6562	4191	298	6264	
00:08:34.297	6563	4190	296	6267	
00:08:34.453	6562	4191	298	6264	
00:08:34.608	6561	4191	298	6263	
00:08:34.764	6561	4191	298	6263	
00:08:34.919	6561	4191	298	6263	
00:08:35.074	6561	4190	296	6265	
00:08:35.229	6561	4190	296	6265	
00:08:35.385	6562	4191	298	6264	
00:08:35.540	6563	4191	298	6265	
00:08:35.695	6562	4190	296	6266	
00:08:35.851	6561	4190	296	6265	
00:08:36.006	6563	4191	298	6265	
00:08:36.161	6562	4190	296	6266	
00:08:36.317	6562	4191	298	6264	
00:08:36.472	6561	4190	296	6265	
00:08:36.627	6559	4190	296	6263	
00:08:36.783	6559	4191	298	6261	
00:08:36.938	6559	4190	296	6263	
00:08:37.093	6559	4191	298	6261	
00:08:37.249	6559	4191	298	6261	
00:08:37.404	6561	4191	298	6263	
00:08:37.559	6561	4190	296	6265	
00:08:37.714	6560	4191	298	6262	
00:08:37.870	6559	4191	298	6261	
00:08:38.025	6559	4191	298	6261	
00:08:38.180	6559	4191	298	6261	
00:08:38.336	6559	4191	298	6261	
00:08:38.491	6559	4190	296	6263	
00:08:38.646	6559	4191	298	6261	
00:08:38.804	6559	4192	307	6252	
00:08:38.957	6559	4191	298	6261	
00:08:39.485	6574	4191	298	6276	
00:08:39.641	6570	4191	298	6272	
00:08:39.796	6570	4190	296	6274	
00:08:39.951	6568	4190	296	6272	
00:08:40.107	6570	4191	298	6272	
00:08:40.263	6568	4190	296	6272	
00:08:40.418	6568	4191	298	6270	
00:08:40.573	6567	4191	298	6269	
00:08:40.728	6568	4191	298	6270	
00:08:40.884	6568	4191	298	6270	
00:08:41.040	6568	4191	298	6270	
00:08:41.195	6566	4190	296	6270	
00:08:41.350	6567	4191	298	6269	
00:08:41.505	6566	4191	298	6268	
00:08:41.630	6567	4191	298	6269	
00:08:41.785	6566	4191	298	6268	
00:08:41.940	6566	4191	298	6268	
00:08:42.095	6565	4190	296	6269	
00:08:42.251	6565	4190	296	6269	
00:08:42.406	6565	4191	298	6267	
00:08:42.561	6566	4191	298	6268	
00:08:42.717	6568	4191	298	6270	
00:08:42.872	6568	4191	298	6270	
00:08:43.027	6568	4191	298	6270	
00:08:43.183	6568	4191	298	6270	
00:08:43.338	6568	4192	307	6261	
00:08:43.493	6567	4192	307	6260	
00:08:43.649	6566	4191	298	6268	
00:08:43.804	6567	4192	307	6260	
00:08:43.959	6568	4191	298	6270	
00:08:44.115	6566	4190	296	6270	
00:08:44.270	6567	4191	298	6269	
00:08:44.425	6568	4192	307	6261	
00:08:44.581	6568	4191	298	6270	
00:08:44.732	6568	4191	298	6270	
00:08:44.891	6568	4191	298	6270	
00:08:45.042	6566	4191	298	6268	
00:08:45.574	6575	4191	298	6277	
00:08:45.730	6574	4191	298	6276	
00:08:45.885	6572	4191	298	6274	
00:08:46.036	6570	4191	298	6272	
00:08:46.165	6570	4191	298	6272	
00:08:46.320	6570	4191	298	6272	
00:08:46.475	6568	4190	296	6272	
00:08:46.630	6568	4191	298	6270	
00:08:46.786	6567	4191	298	6269	
00:08:46.941	6566	4190	296	6270	
00:08:47.097	6566	4190	296	6270	
00:08:47.252	6566	4190	296	6270	
00:08:47.403	6568	4190	296	6272	
00:08:47.563	6567	4190	296	6271	
00:08:47.718	6565	4190	296	6269	
00:08:47.883	6566	4190	296	6270	
00:08:47.998	6567	4190	296	6271	
00:08:48.153	6567	4190	296	6271	
00:08:48.308	6566	4190	296	6270	
00:08:48.463	6566	4190	296	6270	
00:08:48.619	6567	4190	296	6271	
00:08:48.774	6568	4191	298	6270	
00:08:48.929	6568	4190	296	6272	
00:08:49.086	6569	4191	298	6271	
00:08:49.240	6570	4191	298	6272	
00:08:49.395	6570	4191	298	6272	
00:08:49.551	6571	4191	298	6273	
00:08:49.706	6572	4191	298	6274	
00:08:49.861	6570	4190	296	6274	
00:08:50.017	6570	4191	298	6272	
00:08:50.173	6572	4191	298	6274	
00:08:50.328	6572	4191	298	6274	
00:08:50.484	6573	4192	307	6266	
00:08:50.639	6574	4191	298	6276	
00:08:50.794	6572	4191	298	6274	
00:08:50.950	6576	4193	313	6263	
00:08:51.105	6576	4192	307	6269	
00:08:51.633	6582	4191	298	6284	
00:08:51.787	6581	4191	298	6283	
00:08:51.944	6581	4191	298	6283	
00:08:52.099	6582	4192	307	6275	
00:08:52.254	6582	4192	307	6275	
00:08:52.410	6582	4191	298	6284	
00:08:52.565	6580	4191	298	6282	
00:08:52.720	6581	4191	298	6283	
00:08:52.876	6580	4191	298	6282	
00:08:53.031	6582	4191	298	6284	
00:08:53.186	6581	4191	298	6283	
00:08:53.342	6580	4191	298	6282	
00:08:53.497	6580	4191	298	6282	
00:08:53.652	6579	4191	298	6281	
00:08:53.808	6580	4191	298	6282	
00:08:53.963	6578	4191	298	6280	
00:08:54.118	6578	4191	298	6280	
00:08:54.276	6578	4191	298	6280	
00:08:54.429	6577	4191	298	6279	
00:08:54.584	6577	4190	296	6281	
00:08:54.739	6578	4190	296	6282	
00:08:54.895	6578	4191	298	6280	
00:08:55.019	6578	4191	298	6280	
00:08:55.174	6577	4191	298	6279	
00:08:55.330	6577	4191	298	6279	
00:08:55.485	6576	4191	298	6278	
00:08:55.641	6574	4191	298	6276	
00:08:55.796	6576	4191	298	6278	
